gender,race,age,Calendar Year,Attrition,hire_date
0,7,5,2020,0,1356879600
0,7,3,2020,0,1356879600
0,7,2,2020,0,1377961200
0,7,4,2020,0,1371913200
0,7,1,2020,0,1450537200
0,7,2,2020,0,1356879600
0,7,4,2020,0,1356879600
0,7,5,2020,0,1452956400
0,7,4,2020,0,1356879600
1,7,1,2020,0,1356879600
0,7,3,2020,0,1356879600
0,7,2,2020,0,1392476400
0,7,4,2020,0,1356879600
0,7,3,2020,0,1356879600
1,7,4,2020,0,1356879600
1,7,1,2020,0,1399734000
0,7,4,2020,0,1363446000
0,7,2,2020,0,1363446000
0,7,3,2020,0,1367161200
0,7,4,2020,0,1367074800
0,7,4,2020,0,1367074800
1,7,5,2020,0,1406991600
0,7,3,2020,0,1369666800
0,7,3,2020,0,1414249200
0,7,4,2020,0,1382799600
0,7,4,2020,0,1406991600
1,7,2,2020,0,1380380400
0,7,3,2020,0,1405782000
1,7,1,2020,0,1428764400
0,7,4,2020,0,1382799600
0,7,4,2020,0,1386428400
1,7,4,2020,0,1399734000
0,7,2,2020,0,1394895600
0,7,2,2020,0,1396105200
0,7,3,2020,0,1402153200
0,7,5,2020,0,1402153200
0,7,5,2020,0,1444489200
1,7,4,2020,0,1445698800
0,7,2,2020,0,1428764400
1,7,4,2020,0,1530370800
1,7,2,2020,0,1420297200
1,7,2,2020,0,1421679600
0,7,2,2020,0,1423926000
1,7,2,2020,0,1422111600
0,7,1,2020,0,1427554800
0,7,3,2020,0,1430751600
0,7,2,2020,0,1433084400
0,7,4,2020,0,1433602800
0,7,4,2020,0,1443279600
0,7,2,2020,0,1443279600
0,7,1,2020,0,1443279600
0,7,4,2020,0,1451746800
0,7,2,2020,0,1451746800
0,7,3,2020,0,1451746800
0,7,1,2020,0,1452956400
0,7,4,2020,0,1454166000
0,7,4,2020,0,1469890800
0,7,2,2020,0,1465743600
0,7,5,2020,0,1466262000
1,7,2,2020,0,1467644400
1,7,1,2020,0,1467644400
0,7,3,2020,0,1500130800
1,7,5,2020,0,1530370800
0,7,1,2020,0,1475938800
0,7,2,2020,0,1476630000
0,7,1,2020,0,1477148400
0,7,1,2020,0,1488034800
1,7,4,2020,0,1485615600
1,7,3,2020,0,1485615600
0,7,1,2020,0,1485615600
0,7,4,2020,0,1488726000
1,7,1,2020,0,1489935600
0,7,1,2020,0,1489935600
0,7,3,2020,0,1490626800
0,7,1,2020,0,1521903600
0,7,3,2020,0,1495378800
0,7,2,2020,0,1496502000
0,7,4,2020,0,1500130800
0,7,5,2020,0,1503759600
0,7,3,2020,0,1504537200
0,7,2,2020,0,1505314800
1,7,0,2020,0,1507561200
0,7,1,2020,0,1509807600
0,7,4,2020,0,1538838000
1,7,3,2020,0,1515855600
0,7,3,2020,0,1515855600
0,7,2,2020,0,1515855600
0,7,1,2020,0,1515855600
0,7,1,2020,0,1516546800
0,7,1,2020,0,1516546800
0,7,2,2020,0,1529161200
1,7,1,2020,0,1520694000
1,7,2,2020,0,1520694000
0,7,1,2020,0,1523113200
0,7,3,2020,0,1526742000
0,7,1,2020,1,1526742000
1,7,2,2020,0,1530716400
0,7,1,2020,0,1531580400
1,7,2,2020,0,1532790000
1,7,0,2020,0,1531580400
0,7,4,2020,0,1536678000
0,7,4,2020,0,1579964400
0,7,3,2020,0,1541257200
0,7,1,2020,0,1543158000
0,7,1,2020,1,1543158000
0,7,1,2020,0,1547305200
0,7,1,2020,0,1547305200
0,7,1,2020,0,1547305200
1,7,2,2020,0,1547305200
0,7,1,2020,0,1551625200
1,7,5,2020,0,1555772400
0,7,4,2020,0,1555772400
0,7,4,2020,0,1559401200
0,7,3,2020,0,1559401200
0,7,1,2020,0,1560092400
0,7,3,2020,1,1560610800
0,7,1,2020,0,1560610800
0,7,1,2020,0,1566140400
0,7,2,2020,0,1566140400
0,7,1,2020,0,1567868400
0,7,4,2020,0,1567868400
0,7,4,2020,0,1570287600
0,7,2,2020,0,1570978800
0,7,1,2020,0,1571497200
0,7,4,2020,0,1572706800
1,7,3,2020,0,1571497200
1,7,3,2020,0,1573311600
0,7,2,2020,0,1573916400
0,7,1,2020,0,1575126000
0,7,1,2020,0,1576335600
0,7,2,2020,0,1577545200
1,7,1,2020,0,1582383600
0,7,4,2020,1,1583593200
0,7,0,2020,0,1584284400
0,7,2,2020,0,1583593200
0,7,4,2020,0,1583593200
1,7,4,2020,0,1584889200
0,7,2,2020,0,1583593200
1,7,2,2020,0,1586012400
0,7,1,2020,0,1590937200
0,7,1,2020,1,1590937200
0,7,3,2020,0,1592060400
0,7,4,2020,0,1595689200
0,7,4,2020,0,1596898800
0,7,3,2020,0,1601737200
0,7,1,2020,0,1601823600
0,7,0,2020,0,1601737200
0,7,2,2020,0,1601737200
1,7,3,2020,1,1605366000
0,7,3,2020,0,1575126000
0,7,3,2020,0,1396796400
0,7,3,2020,0,1488034800
1,7,2,2020,0,1515423600
1,7,1,2020,0,1560092400
0,1,4,2013,1,1356879600
0,1,5,2014,1,1356879600
0,1,5,2015,1,1356879600
0,1,5,2016,1,1356879600
0,1,5,2017,1,1356879600
0,1,3,2013,1,1356879600
0,1,4,2014,1,1356879600
0,1,4,2015,1,1356879600
0,1,4,2018,0,1356879600
1,1,2,2016,0,1356879600
1,1,2,2017,0,1356879600
1,1,2,2018,0,1356879600
0,1,2,2014,0,1356879600
0,1,2,2015,0,1356879600
0,1,2,2016,0,1356879600
0,1,2,2017,0,1356879600
0,1,2,2018,0,1356879600
0,1,3,2013,0,1356879600
0,1,3,2014,0,1356879600
0,1,3,2015,0,1356879600
0,1,3,2016,0,1356879600
0,1,3,2017,0,1356879600
0,1,3,2018,0,1356879600
0,1,3,2013,0,1356879600
1,1,3,2019,0,1356879600
0,1,3,2019,0,1356879600
0,1,2,2019,0,1356879600
0,1,4,2019,0,1356879600
1,1,3,2020,0,1356879600
0,1,4,2020,0,1356879600
1,1,3,2020,0,1356879600
0,1,2,2020,0,1356879600
0,1,3,2020,0,1356879600
1,2,2,2013,0,1356879600
1,2,2,2014,0,1356879600
1,2,2,2015,0,1356879600
1,2,2,2016,0,1356879600
0,2,2,2014,1,1356879600
0,2,2,2015,1,1356879600
0,2,2,2016,1,1356879600
0,2,1,2013,0,1356879600
0,2,1,2014,0,1356879600
0,2,3,2015,0,1356879600
0,2,3,2016,0,1356879600
0,2,3,2017,0,1356879600
0,2,3,2018,0,1356879600
1,2,3,2013,0,1356879600
1,2,3,2014,0,1356879600
1,2,3,2015,0,1356879600
1,2,3,2016,0,1356879600
1,2,3,2017,0,1356879600
1,2,3,2018,0,1356879600
1,2,1,2016,0,1440860400
1,2,1,2017,0,1440860400
1,2,1,2018,0,1440860400
0,2,2,2017,1,1494082800
0,2,2,2018,1,1494082800
0,2,3,2019,0,1559401200
1,2,1,2019,0,1440860400
1,2,4,2019,0,1356879600
0,2,3,2019,0,1356879600
0,2,3,2020,0,1356879600
1,2,4,2020,0,1356879600
0,2,3,2020,0,1409410800
1,2,1,2020,1,1440860400
0,2,3,2020,0,1559401200
1,3,3,2013,1,1356879600
1,3,3,2014,1,1356879600
1,3,4,2015,1,1356879600
1,3,4,2016,1,1356879600
1,3,4,2017,1,1356879600
0,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,3,2018,0,1356879600
1,3,3,2017,0,1356879600
1,3,3,2018,0,1356879600
0,3,2,2013,0,1356879600
0,3,2,2014,0,1356879600
0,3,3,2015,0,1356879600
0,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,3,2018,0,1356879600
1,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,3,2018,0,1356879600
0,3,3,2013,0,1356879600
0,3,3,2014,0,1356879600
0,3,3,2015,0,1356879600
0,3,3,2016,0,1356879600
0,3,3,2017,0,1356879600
0,3,4,2018,0,1356879600
0,3,2,2015,0,1356879600
0,3,2,2016,0,1356879600
0,3,2,2017,0,1356879600
0,3,2,2018,0,1356879600
1,3,2,2015,1,1356879600
1,3,2,2016,1,1356879600
0,3,1,2017,0,1376751600
0,3,1,2018,0,1376751600
0,3,1,2018,0,1456585200
1,3,3,2019,0,1356879600
0,3,1,2019,0,1456585200
0,3,2,2019,0,1356879600
0,3,1,2019,0,1376751600
0,3,4,2019,0,1356879600
0,3,3,2019,0,1356879600
0,3,3,2019,0,1356879600
0,3,3,2019,0,1356879600
0,3,3,2020,0,1356879600
1,3,3,2020,0,1356879600
0,3,3,2020,0,1356879600
0,3,3,2020,0,1356879600
0,3,4,2020,0,1356879600
0,3,2,2020,0,1356879600
0,3,1,2020,0,1376751600
1,3,1,2020,0,1376751600
0,3,1,2020,0,1456585200
1,6,2,2017,0,1462633200
1,6,2,2018,0,1462633200
0,6,3,2018,0,1454166000
1,6,2,2019,0,1462633200
0,6,3,2019,0,1454166000
1,6,2,2020,0,1462633200
0,6,4,2020,0,1454166000
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,4,2016,1,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,4,2016,1,1356879600
0,7,5,2017,1,1356879600
0,7,5,2018,1,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,4,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,4,2014,0,1356879600
0,7,4,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,5,2018,0,1356879600
0,7,2,2013,0,1356879600
0,7,2,2014,0,1356879600
0,7,2,2015,0,1356879600
0,7,2,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,2,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,2,2013,1,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,4,2016,1,1356879600
1,7,5,2017,1,1356879600
0,7,4,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,4,2016,1,1356879600
0,7,5,2017,1,1356879600
0,7,3,2013,1,1356879600
0,7,3,2014,1,1356879600
0,7,3,2015,1,1356879600
0,7,3,2016,1,1356879600
0,7,3,2017,1,1356879600
0,7,3,2018,1,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,2,2016,0,1356879600
0,7,2,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,2,2013,0,1356879600
0,7,2,2014,0,1356879600
0,7,2,2015,0,1356879600
0,7,2,2016,0,1356879600
0,7,2,2017,0,1356879600
0,7,2,2018,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,2,2013,0,1356879600
0,7,2,2013,0,1356879600
0,7,2,2014,0,1356879600
0,7,2,2015,0,1356879600
0,7,2,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
0,7,3,2013,0,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
0,7,3,2013,1,1356879600
0,7,4,2014,1,1356879600
0,7,4,2015,1,1356879600
0,7,3,2014,0,1356879600
0,7,3,2015,0,1356879600
0,7,3,2016,0,1356879600
0,7,3,2017,0,1356879600
0,7,3,2018,0,1356879600
0,7,4,2013,0,1356879600
0,7,4,2014,0,1356879600
0,7,4,2015,0,1356879600
0,7,4,2016,0,1356879600
0,7,4,2017,0,1356879600
0,7,4,2018,0,1356879600
0,7,3,2013,0,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
0,7,1,2013,0,1356879600
1,7,2,2018,0,1356879600
0,7,2,2013,1,1356879600
0,7,2,2014,1,1356879600
0,7,2,2015,1,1356879600
0,7,2,2016,1,1356879600
0,7,2,2017,1,1356879600
0,7,1,2013,1,1356879600
0,7,1,2014,1,1356879600
0,7,1,2015,1,1356879600
0,7,1,2016,1,1356879600
0,7,2,2017,1,1356879600
0,7,2,2017,0,1356879600
0,7,2,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,3,2018,0,1356879600
0,7,1,2017,0,1356879600
0,7,1,2018,0,1356879600
0,7,1,2016,0,1400943600
0,7,1,2017,0,1400943600
0,7,3,2017,1,1433602800
0,7,3,2018,1,1433602800
0,7,3,2015,1,1443279600
0,7,3,2016,1,1443279600
0,7,3,2017,1,1443279600
0,7,3,2018,1,1443279600
1,7,3,2019,0,1356879600
1,7,3,2019,0,1356879600
0,7,1,2019,0,1410102000
0,7,4,2019,1,1356879600
0,7,2,2019,1,1356879600
0,7,4,2019,0,1356879600
1,7,3,2019,0,1356879600
1,7,2,2019,0,1356879600
1,7,4,2019,0,1356879600
1,7,4,2019,0,1356879600
1,7,4,2019,0,1356879600
0,7,2,2019,0,1356879600
0,7,1,2019,0,1356879600
0,7,4,2019,0,1356879600
0,7,3,2019,0,1356879600
0,7,4,2019,0,1356879600
0,7,3,2019,0,1356879600
0,7,3,2019,0,1356879600
0,7,4,2019,0,1356879600
0,7,3,2019,0,1356879600
0,7,3,2019,0,1356879600
0,7,5,2019,0,1356879600
0,7,3,2019,0,1356879600
0,7,4,2020,0,1356879600
0,7,3,2020,0,1356879600
0,7,5,2020,1,1356879600
0,7,3,2020,0,1356879600
1,7,4,2020,0,1356879600
0,7,4,2020,0,1356879600
0,7,3,2020,0,1356879600
0,7,2,2020,0,1356879600
0,7,4,2020,0,1356879600
0,7,3,2020,0,1356879600
0,7,4,2020,0,1356879600
1,7,4,2020,0,1356879600
1,7,4,2020,0,1356879600
0,7,4,2020,0,1356879600
0,7,3,2020,0,1356879600
0,7,5,2020,0,1356879600
1,7,3,2020,0,1356879600
0,7,2,2020,0,1531580400
1,7,3,2020,0,1356879600
0,7,2,2020,0,1356879600
1,7,3,2020,0,1356879600
1,7,3,2020,0,1356879600
0,7,1,2020,0,1410102000
0,7,1,2020,0,1443279600
1,1,2,2020,0,1593270000
1,7,4,2020,1,1584802800
1,2,0,2020,0,1517065200
1,3,2,2020,1,1356879600
1,3,1,2020,0,1461423600
0,6,3,2020,0,1607785200
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,5,2016,0,1356879600
1,7,5,2017,0,1356879600
1,7,5,2018,0,1356879600
1,7,5,2019,0,1356879600
0,7,5,2020,1,1356879600
0,7,5,2020,1,1356879600
0,7,2,2020,0,1413039600
1,7,5,2020,0,1356879600
1,7,2,2020,1,1365865200
0,7,1,2020,0,1427554800
0,7,2,2020,0,1454166000
1,3,1,2020,0,1364655600
0,7,5,2020,1,1356879600
0,7,5,2020,1,1356879600
1,7,2,2020,0,1356879600
1,7,5,2013,1,1356879600
1,7,5,2014,1,1356879600
1,7,5,2015,1,1356879600
1,7,5,2016,1,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,5,2018,0,1356879600
1,7,4,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,5,2018,0,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,4,2018,0,1356879600
0,7,5,2013,1,1356879600
0,7,5,2014,1,1356879600
0,7,5,2015,1,1356879600
0,7,5,2016,1,1356879600
0,7,5,2017,1,1356879600
0,7,5,2018,1,1356879600
1,7,4,2015,0,1445698800
1,7,4,2016,0,1445698800
1,7,4,2017,0,1445698800
1,7,4,2018,0,1445698800
1,7,4,2019,0,1445698800
1,7,4,2019,0,1356879600
1,7,5,2019,0,1356879600
1,7,5,2019,0,1356879600
1,7,5,2020,0,1356879600
1,7,5,2020,0,1356879600
1,7,4,2020,0,1356879600
1,7,4,2020,0,1445698800
1,0,3,2014,0,1403362800
1,0,4,2015,0,1403362800
1,0,4,2016,0,1403362800
1,0,4,2017,0,1403362800
1,0,4,2018,0,1403362800
1,0,4,2019,0,1403362800
1,7,3,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
1,7,4,2013,1,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,2,2017,0,1489244400
1,7,2,2018,0,1489244400
1,7,2,2019,0,1489244400
1,7,3,2019,0,1356879600
1,7,3,2019,0,1356879600
1,7,4,2019,1,1356879600
1,7,4,2020,0,1356879600
1,7,3,2020,0,1356879600
1,7,3,2020,0,1356879600
1,7,2,2020,0,1489244400
1,1,1,2013,0,1356879600
1,1,1,2014,0,1356879600
1,1,1,2015,0,1356879600
1,1,1,2016,0,1356879600
1,1,2,2017,0,1356879600
1,1,2,2018,0,1356879600
1,1,0,2013,0,1373122800
1,1,0,2014,0,1373122800
1,1,0,2015,0,1373122800
1,1,1,2016,0,1373122800
1,1,1,2017,0,1373122800
1,1,1,2018,0,1373122800
1,1,1,2019,0,1373122800
1,1,2,2019,0,1356879600
1,1,2,2020,0,1356879600
1,1,1,2020,0,1373122800
1,3,2,2013,0,1356879600
1,3,2,2014,0,1356879600
1,3,3,2015,0,1356879600
1,3,3,2016,0,1356879600
1,3,3,2017,0,1356879600
1,3,3,2018,0,1356879600
1,3,3,2017,0,1356879600
1,3,1,2015,0,1356879600
1,3,1,2016,0,1356879600
1,3,1,2013,0,1356879600
1,3,1,2014,0,1356879600
1,3,2,2017,0,1356879600
1,3,2,2018,0,1356879600
1,3,1,2013,0,1356879600
1,3,1,2014,0,1356879600
1,3,1,2015,0,1356879600
1,3,1,2016,0,1356879600
1,3,2,2017,0,1356879600
1,3,2,2018,0,1356879600
1,3,1,2014,0,1403362800
1,3,1,2015,0,1403362800
1,3,1,2016,0,1403362800
1,3,1,2017,0,1403362800
1,3,2,2018,0,1403362800
1,3,1,2018,0,1519484400
1,3,2,2019,0,1356879600
1,3,1,2019,0,1519484400
1,3,2,2019,0,1403362800
1,3,2,2019,0,1356879600
1,3,3,2019,0,1356879600
1,3,3,2020,0,1356879600
1,3,2,2020,0,1356879600
1,3,2,2020,0,1356879600
1,3,2,2020,0,1403362800
1,3,1,2020,0,1519484400
1,6,1,2013,0,1356879600
1,6,1,2014,0,1356879600
1,6,1,2015,0,1356879600
1,6,1,2016,0,1356879600
1,6,1,2017,0,1356879600
1,6,1,2018,0,1356879600
1,6,1,2019,0,1356879600
1,6,1,2020,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2015,1,1356879600
1,7,3,2016,1,1356879600
0,7,1,2013,1,1356879600
0,7,1,2014,1,1356879600
0,7,2,2015,1,1356879600
0,7,2,2016,1,1356879600
1,7,2,2013,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,2,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,4,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,3,2013,1,1356879600
1,7,4,2014,1,1356879600
1,7,4,2015,1,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
0,7,3,2013,1,1356879600
0,7,3,2014,1,1356879600
0,7,3,2015,1,1356879600
0,7,3,2016,1,1356879600
0,7,3,2017,1,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,1,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2015,1,1356879600
1,7,3,2013,1,1356879600
1,7,3,2014,1,1356879600
1,7,3,2015,1,1356879600
1,7,3,2016,1,1356879600
1,7,3,2017,1,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,2,2013,1,1356879600
1,7,2,2014,1,1356879600
1,7,2,2015,1,1356879600
1,7,2,2016,1,1356879600
1,7,2,2017,1,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,3,2013,0,1356879600
1,7,4,2014,0,1356879600
1,7,4,2015,0,1356879600
1,7,4,2016,0,1356879600
1,7,4,2017,0,1356879600
1,7,4,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,3,2014,0,1356879600
1,7,3,2015,0,1356879600
1,7,3,2016,0,1356879600
1,7,3,2017,0,1356879600
1,7,3,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2013,0,1356879600
1,7,1,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,2,2014,0,1356879600
1,7,1,2015,0,1428764400
1,7,1,2016,0,1428764400
1,7,1,2017,0,1428764400
1,7,1,2018,0,1428764400
1,7,1,2014,0,1388847600
1,7,1,2015,0,1388847600
1,7,1,2016,0,1388847600
1,7,1,2017,0,1388847600
1,7,1,2018,0,1388847600
1,7,2,2013,0,1356879600
1,7,2,2014,0,1356879600
1,7,2,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2013,0,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,2,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,1,2016,0,1356879600
1,7,1,2013,0,1373122800
1,7,1,2014,0,1373122800
1,7,1,2015,0,1373122800
1,7,1,2016,0,1373122800
1,7,1,2017,0,1373122800
1,7,1,2018,0,1373122800
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,1,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,2,2014,0,1388847600
1,7,2,2015,0,1388847600
1,7,2,2016,0,1388847600
1,7,2,2017,0,1388847600
1,7,3,2018,0,1388847600
1,7,1,2013,0,1373122800
1,7,1,2014,0,1373122800
1,7,1,2015,0,1373122800
1,7,1,2016,0,1373122800
1,7,1,2017,0,1373122800
1,7,1,2018,0,1373122800
1,7,1,2015,0,1428764400
1,7,1,2016,0,1428764400
1,7,1,2017,0,1428764400
1,7,1,2018,0,1428764400
1,7,1,2016,0,1460214000
1,7,1,2017,0,1460214000
1,7,1,2018,0,1460214000
1,7,1,2017,0,1490454000
1,7,1,2018,0,1490454000
1,7,1,2016,0,1451746800
1,7,1,2017,0,1451746800
1,7,1,2018,0,1451746800
1,7,1,2016,0,1451746800
1,7,1,2017,0,1451746800
1,7,1,2018,0,1451746800
1,7,2,2014,1,1403362800
1,7,2,2015,1,1403362800
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,1,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,1,2013,0,1356879600
1,7,1,2014,0,1356879600
1,7,1,2015,0,1356879600
1,7,1,2016,0,1356879600
1,7,2,2017,0,1356879600
1,7,2,2018,0,1356879600
1,7,1,2015,0,1428764400
